game,season,home_team,away_team,starting_min,outcome,home_players,away_players,player_removed
9432,7,29,23,13,-1,"[270, 465, 862, 865]","[33, 140, 398, 781, 960]",977
8148,6,6,16,8,-1,"[30, 216, 986, 1019]","[159, 630, 681, 825, 901]",690
3311,2,12,15,11,1,"[472, 688, 822, 940]","[231, 375, 383, 720, 865]",453
2208,1,25,12,32,1,"[304, 430, 701, 820]","[472, 566, 721, 975, 989]",120
10646,8,10,34,15,1,"[42, 240, 599, 690]","[108, 591, 691, 751, 815]",907
755,0,10,0,47,1,"[55, 573, 738, 927]","[505, 538, 638, 692, 920]",694
10269,8,33,1,33,1,"[323, 327, 866, 982]","[363, 676, 677, 947, 995]",371
4799,3,6,17,11,1,"[58, 257, 468, 1043]","[495, 517, 606, 642, 649]",429
6222,5,27,10,8,-1,"[383, 668, 904, 931]","[151, 295, 320, 607, 738]",448
7540,6,27,13,31,-1,"[369, 448, 668, 904]","[96, 141, 168, 246, 1029]",686
10331,8,17,14,0,1,"[113, 448, 514, 595]","[527, 845, 873, 944, 1019]",364
231,0,32,1,3,-1,"[64, 349, 533, 940]","[578, 796, 871, 892, 1016]",159
1799,1,8,33,0,-1,"[29, 60, 634, 671]","[48, 138, 264, 704, 857]",140
9588,7,16,26,34,-1,"[708, 765, 825, 965]","[111, 145, 394, 456, 971]",377
7326,6,29,33,20,1,"[250, 402, 517, 677]","[14, 252, 371, 426, 795]",465
4793,3,12,29,44,-1,"[115, 220, 918, 989]","[90, 135, 292, 465, 996]",311
5876,4,26,24,37,-1,"[343, 500, 641, 690]","[202, 331, 434, 754, 952]",953
1972,1,33,4,11,-1,"[138, 458, 609, 698]","[3, 49, 162, 499, 952]",454
10160,8,1,22,41,1,"[82, 110, 451, 676]","[61, 222, 330, 869, 996]",420
8859,7,25,16,20,-1,"[78, 366, 964, 1008]","[159, 630, 681, 765, 820]",430
8637,7,6,8,29,-1,"[30, 51, 614, 986]","[579, 817, 963, 990, 1031]",129
5653,4,8,33,21,1,"[78, 140, 583, 751]","[14, 264, 311, 795, 813]",155
5949,4,20,1,22,-1,"[168, 245, 669, 980]","[473, 585, 796, 814, 825]",326
4181,3,23,12,18,-1,"[12, 449, 524, 745]","[115, 203, 311, 654, 860]",218
7261,6,14,27,9,-1,"[162, 531, 600, 792]","[369, 448, 645, 668, 708]",706
7332,6,26,27,40,1,"[343, 462, 546, 953]","[448, 487, 645, 780, 892]",627
9485,7,25,6,11,1,"[296, 307, 964, 1008]","[30, 453, 699, 986, 995]",53
809,0,6,4,40,-1,"[35, 216, 333, 630]","[11, 85, 89, 597, 653]",624
5776,4,4,16,33,-1,"[138, 269, 653, 857]","[159, 315, 507, 630, 681]",770
1477,1,30,28,40,1,"[345, 419, 711, 969]","[436, 616, 691, 896, 977]",117
6965,5,8,27,35,1,"[43, 78, 414, 990]","[538, 668, 686, 904, 931]",12
3326,2,10,3,25,1,"[55, 130, 573, 669]","[104, 326, 363, 813, 827]",927
7600,6,34,7,45,1,"[108, 326, 691, 751]","[235, 286, 325, 766, 1010]",355
1836,1,34,7,32,1,"[58, 71, 141, 255]","[286, 335, 464, 495, 541]",116
3429,2,3,11,20,-1,"[363, 562, 813, 827]","[1, 610, 645, 706, 1035]",254
9426,7,1,32,45,-1,"[82, 110, 164, 451]","[34, 176, 249, 610, 950]",814
1788,1,18,10,10,-1,"[184, 687, 871, 892]","[12, 573, 694, 738, 927]",14
2792,2,18,30,21,1,"[587, 725, 817, 819]","[664, 695, 711, 958, 969]",14
10059,8,12,4,37,1,"[129, 160, 627, 645]","[1, 307, 498, 760, 942]",130
9911,8,27,16,36,1,"[23, 67, 361, 675]","[159, 433, 681, 765, 1001]",369
5836,4,17,27,47,1,"[161, 309, 520, 594]","[1, 150, 373, 668, 1038]",308
2182,1,1,31,11,1,"[315, 366, 632, 796]","[207, 294, 347, 584, 649]",440
8674,7,33,28,43,-1,"[327, 371, 835, 982]","[206, 616, 758, 847, 1022]",481
7879,6,15,10,29,-1,"[496, 666, 947, 1040]","[50, 240, 386, 599, 925]",720
4762,3,12,33,35,1,"[220, 311, 721, 860]","[129, 264, 704, 795, 1022]",542
8843,7,27,15,30,-1,"[361, 369, 733, 780]","[435, 601, 720, 725, 1040]",150
2372,1,12,17,12,-1,"[472, 688, 721, 975]","[50, 101, 714, 715, 815]",487
5930,4,33,18,14,1,"[14, 311, 371, 813]","[67, 525, 691, 761, 1019]",481
1808,1,27,18,12,-1,"[33, 199, 631, 813]","[68, 184, 194, 819, 892]",123
7016,5,32,26,19,1,"[249, 312, 535, 634]","[42, 325, 500, 546, 953]",435
1944,1,8,33,13,-1,"[318, 634, 671, 1034]","[458, 609, 698, 704, 795]",29
2028,1,32,25,12,1,"[159, 459, 548, 822]","[120, 304, 430, 570, 820]",139
6316,5,30,28,10,-1,"[358, 431, 957, 969]","[363, 427, 616, 671, 827]",221
8180,6,16,3,20,1,"[159, 630, 681, 820]","[94, 362, 477, 576, 712]",725
8091,6,18,30,7,1,"[270, 649, 716, 839]","[104, 189, 664, 927, 957]",379
5399,4,14,26,47,-1,"[263, 600, 694, 792]","[325, 343, 546, 641, 953]",617
6472,5,30,11,44,1,"[221, 358, 695, 958]","[191, 588, 610, 790, 879]",969
9573,7,10,18,42,1,"[240, 386, 599, 925]","[222, 372, 406, 588, 642]",299
7764,6,30,20,25,1,"[104, 221, 957, 969]","[16, 61, 330, 380, 847]",927
9335,7,24,14,42,-1,"[387, 482, 584, 830]","[500, 529, 581, 845, 1021]",141
5201,4,27,12,11,-1,"[150, 369, 390, 538]","[220, 440, 721, 918, 940]",448
1579,1,8,28,43,-1,"[140, 583, 634, 671]","[114, 436, 453, 509, 977]",29
9956,8,26,1,28,-1,"[394, 709, 752, 842]","[82, 451, 473, 574, 814]",642
3375,2,20,7,43,-1,"[168, 245, 440, 1000]","[286, 335, 361, 460, 464]",823
1544,1,3,13,17,-1,"[326, 462, 774, 827]","[15, 165, 213, 863, 962]",474
4084,3,9,14,19,-1,"[80, 153, 607, 850]","[263, 600, 617, 706, 792]",1025
2869,2,1,26,41,1,"[122, 351, 632, 966]","[42, 641, 690, 829, 953]",315
5414,4,28,11,34,-1,"[616, 671, 758, 864]","[531, 588, 610, 645, 901]",43
7808,6,1,29,24,1,"[82, 110, 173, 796]","[250, 402, 435, 465, 996]",191
8828,7,11,29,20,-1,"[149, 304, 434, 949]","[250, 402, 465, 677, 865]",483
10767,8,28,18,42,-1,"[132, 508, 707, 929]","[54, 154, 556, 588, 639]",28
6427,5,11,34,15,1,"[154, 191, 369, 790]","[36, 171, 518, 528, 981]",879
8736,7,1,9,19,-1,"[191, 363, 574, 1012]","[40, 112, 376, 522, 582]",82
10578,8,13,11,17,1,"[96, 168, 408, 530]","[290, 434, 786, 949, 980]",366
4835,3,25,15,42,-1,"[408, 466, 668, 1010]","[234, 720, 766, 865, 1040]",110
3388,2,7,34,21,1,"[69, 110, 460, 464]","[36, 58, 141, 287, 724]",286
3770,3,23,6,0,-1,"[162, 240, 624, 1031]","[64, 407, 630, 737, 905]",218
2744,2,33,32,6,1,"[264, 704, 795, 857]","[46, 159, 429, 459, 535]",739
768,0,14,23,21,-1,"[51, 600, 915, 1013]","[150, 240, 427, 804, 928]",617
5239,4,20,9,46,-1,"[238, 453, 463, 808]","[80, 85, 173, 376, 1025]",669
4767,3,26,0,18,1,"[325, 463, 546, 848]","[13, 427, 505, 692, 1041]",42
9341,7,25,34,29,1,"[78, 430, 461, 964]","[108, 518, 668, 980, 981]",702
648,0,12,32,37,1,"[220, 233, 472, 989]","[46, 349, 533, 535, 740]",688
916,0,29,30,38,-1,"[186, 348, 588, 906]","[345, 419, 664, 695, 711]",517
5658,4,27,24,37,1,"[150, 668, 717, 1038]","[331, 434, 473, 754, 894]",448
1603,1,23,6,34,1,"[240, 349, 427, 1040]","[35, 216, 400, 624, 630]",449
8352,6,13,28,11,1,"[96, 328, 427, 872]","[206, 331, 508, 707, 881]",694
8602,7,24,10,35,1,"[482, 754, 830, 868]","[299, 487, 599, 690, 749]",894
2154,1,6,12,15,-1,"[89, 211, 274, 506]","[220, 688, 856, 926, 989]",1016
8738,7,7,15,33,1,"[286, 535, 738, 879]","[496, 601, 725, 966, 1040]",1010
7794,6,23,0,14,-1,"[410, 606, 781, 932]","[255, 276, 475, 609, 1041]",1000
67,0,34,12,17,-1,"[71, 116, 365, 455]","[12, 233, 239, 688, 824]",715
9778,8,28,4,9,-1,"[28, 165, 616, 929]","[1, 498, 760, 942, 970]",206
4260,3,0,27,22,-1,"[13, 505, 506, 719]","[33, 373, 462, 847, 931]",427
10621,8,13,34,34,-1,"[81, 168, 246, 390]","[300, 518, 668, 796, 815]",922
1130,0,29,33,16,1,"[186, 348, 517, 560]","[264, 370, 698, 704, 795]",858
8000,6,12,13,44,1,"[245, 360, 619, 992]","[96, 168, 427, 617, 694]",794
1126,0,15,10,40,-1,"[383, 792, 865, 943]","[55, 84, 462, 694, 738]",177
8073,6,14,4,10,1,"[58, 310, 500, 929]","[498, 499, 653, 669, 689]",600
7001,5,6,3,26,-1,"[30, 64, 289, 986]","[94, 128, 196, 265, 362]",58
4640,3,34,11,10,-1,"[36, 345, 725, 817]","[154, 531, 610, 645, 980]",809
6057,4,3,34,31,-1,"[104, 196, 287, 362]","[36, 518, 528, 591, 701]",200
3400,2,30,27,39,1,"[360, 606, 711, 852]","[373, 631, 694, 905, 931]",969
6994,5,17,24,13,-1,"[90, 320, 642, 721]","[202, 263, 434, 748, 754]",139
7476,6,4,2,22,-1,"[499, 653, 669, 689]","[36, 264, 363, 505, 829]",138
2618,2,0,34,0,-1,"[505, 692, 719, 1041]","[58, 141, 255, 256, 414]",701
6029,4,18,4,25,-1,"[587, 649, 708, 1021]","[138, 269, 570, 606, 653]",231
3257,2,3,12,34,-1,"[196, 326, 827, 1013]","[115, 688, 822, 940, 975]",104
6166,5,14,33,47,-1,"[52, 275, 459, 651]","[20, 327, 426, 481, 541]",706
1757,1,14,17,0,-1,"[51, 600, 617, 651]","[50, 101, 737, 861, 1037]",263
6714,5,9,14,25,-1,"[113, 376, 461, 947]","[51, 263, 600, 706, 792]",850
4123,3,18,34,16,-1,"[14, 587, 815, 1019]","[36, 116, 141, 309, 757]",881
1704,1,10,20,18,1,"[12, 84, 694, 717]","[168, 245, 740, 797, 1000]",738
2452,1,10,31,14,1,"[79, 669, 717, 738]","[207, 347, 473, 584, 649]",55
10399,8,7,11,10,1,"[16, 276, 286, 835]","[184, 464, 545, 786, 949]",738
8505,7,10,33,38,-1,"[42, 50, 386, 599]","[268, 371, 516, 692, 835]",925
4157,3,32,3,21,-1,"[46, 453, 669, 919]","[254, 363, 827, 856, 927]",159
3780,3,33,29,25,-1,"[48, 138, 704, 857]","[49, 90, 465, 922, 996]",264
6254,5,27,28,16,-1,"[373, 686, 847, 892]","[363, 427, 606, 758, 1022]",904
1229,0,33,11,10,-1,"[264, 370, 698, 704]","[421, 562, 654, 812, 901]",138
5792,4,13,1,18,-1,"[96, 246, 328, 1030]","[585, 750, 796, 814, 825]",16
9988,8,26,5,40,1,"[412, 479, 563, 971]","[14, 121, 358, 362, 692]",642
4403,3,12,32,37,1,"[203, 654, 721, 989]","[34, 159, 453, 535, 919]",0
4872,3,25,23,25,1,"[304, 430, 694, 1010]","[162, 218, 240, 308, 974]",820
3669,2,27,15,38,-1,"[369, 448, 631, 640]","[383, 666, 687, 720, 865]",847
6980,5,20,18,16,-1,"[16, 135, 463, 1032]","[65, 270, 658, 708, 1019]",669
10354,8,17,1,24,1,"[113, 364, 496, 595]","[82, 110, 343, 451, 676]",338
897,0,33,3,13,-1,"[48, 264, 454, 698]","[7, 118, 363, 696, 872]",370
7093,5,12,26,23,1,"[245, 360, 794, 860]","[42, 343, 546, 922, 953]",220
8124,6,7,24,6,1,"[109, 325, 766, 1010]","[578, 584, 868, 894, 952]",235
4670,3,30,13,12,-1,"[248, 661, 664, 695]","[194, 246, 680, 929, 932]",570
390,0,4,3,32,-1,"[49, 89, 162, 653]","[422, 696, 705, 827, 1017]",597
8914,7,26,23,24,-1,"[343, 431, 709, 922]","[46, 398, 410, 583, 827]",953
10711,8,14,22,9,-1,"[415, 527, 944, 1019]","[26, 61, 222, 330, 996]",873
3486,2,12,7,34,-1,"[115, 220, 472, 975]","[110, 406, 441, 460, 464]",926
10667,8,33,28,42,-1,"[268, 323, 866, 982]","[28, 78, 206, 295, 616]",223
3117,2,20,26,21,-1,"[168, 797, 823, 888]","[42, 43, 641, 879, 953]",440
7763,6,29,27,14,1,"[176, 435, 677, 956]","[668, 708, 892, 904, 1021]",1
1780,1,30,26,33,-1,"[347, 399, 419, 664]","[42, 43, 463, 829, 1029]",844
4364,3,25,1,9,-1,"[408, 668, 694, 820]","[366, 796, 814, 821, 825]",430
3130,2,13,4,21,-1,"[15, 84, 330, 671]","[269, 597, 653, 952, 998]",349
4064,3,6,17,36,-1,"[35, 257, 737, 1043]","[112, 152, 383, 606, 649]",429
5139,4,13,29,0,-1,"[16, 96, 246, 328]","[135, 292, 654, 879, 996]",330
9436,7,0,28,43,1,"[325, 475, 795, 913]","[616, 737, 758, 956, 1022]",641
2672,2,9,23,43,-1,"[78, 461, 850, 947]","[12, 66, 162, 240, 804]",34
6753,5,13,10,7,-1,"[96, 141, 168, 817]","[240, 287, 295, 320, 738]",246
3217,2,28,23,18,1,"[114, 377, 616, 864]","[12, 162, 240, 449, 804]",896
3085,2,28,6,0,-1,"[114, 377, 616, 758]","[35, 89, 630, 737, 881]",896
10412,8,5,24,18,-1,"[121, 461, 619, 737]","[196, 284, 327, 868, 894]",692
10356,8,23,10,40,1,"[463, 622, 805, 903]","[240, 299, 599, 631, 907]",960
8014,6,4,2,33,1,"[499, 597, 653, 669]","[36, 124, 264, 363, 570]",138
9775,8,18,30,7,1,"[54, 59, 184, 372]","[104, 568, 664, 958, 969]",737
6760,5,13,1,11,-1,"[101, 328, 583, 737]","[82, 110, 379, 717, 796]",829
5530,4,1,9,20,-1,"[585, 796, 814, 825]","[153, 173, 850, 947, 974]",905
3025,2,1,19,22,1,"[122, 585, 632, 796]","[101, 124, 276, 869, 1010]",814
130,0,8,32,17,-1,"[309, 506, 829, 1034]","[64, 159, 349, 533, 940]",410
3598,2,23,32,34,-1,"[12, 449, 745, 804]","[64, 159, 511, 854, 909]",240
6389,5,34,1,33,-1,"[36, 171, 518, 528]","[82, 110, 585, 688, 717]",414
3019,2,9,3,7,1,"[34, 821, 850, 947]","[104, 326, 363, 813, 827]",29
6713,5,7,23,0,1,"[396, 460, 909, 1010]","[33, 140, 483, 621, 1000]",286
10768,8,30,11,35,1,"[77, 104, 568, 664]","[304, 434, 545, 781, 980]",189
8489,7,33,22,43,-1,"[268, 280, 371, 692]","[61, 330, 463, 546, 996]",835
10137,8,10,6,19,1,"[50, 386, 599, 925]","[410, 436, 587, 614, 963]",299
2611,2,10,28,41,-1,"[55, 63, 130, 573]","[114, 509, 864, 896, 977]",927
3125,2,33,30,6,-1,"[129, 704, 795, 857]","[695, 711, 852, 958, 969]",264
10759,8,7,27,8,1,"[16, 33, 738, 835]","[109, 328, 361, 780, 941]",276
4257,3,28,17,11,1,"[114, 470, 496, 616]","[139, 383, 500, 606, 649]",929
5467,4,30,18,16,-1,"[358, 360, 664, 695]","[67, 184, 525, 587, 691]",72
3387,2,6,16,20,-1,"[35, 257, 630, 1043]","[306, 429, 487, 681, 708]",216
3048,2,34,23,37,-1,"[36, 141, 229, 467]","[12, 162, 240, 449, 745]",757
4700,3,13,17,15,1,"[194, 823, 929, 977]","[152, 495, 606, 642, 649]",246
2273,1,1,26,10,1,"[315, 578, 585, 825]","[42, 43, 879, 953, 1029]",876
4488,3,32,15,41,-1,"[34, 46, 69, 919]","[234, 679, 766, 865, 1040]",535
1731,1,6,31,31,-1,"[35, 624, 881, 1043]","[311, 513, 584, 754, 1016]",630
6536,5,3,4,35,-1,"[94, 200, 576, 998]","[130, 499, 609, 653, 942]",265
5016,4,15,27,37,-1,"[234, 877, 1032, 1040]","[150, 369, 383, 448, 538]",6
1061,0,19,12,46,-1,"[69, 388, 537, 679]","[239, 572, 657, 772, 910]",179
6881,5,23,17,36,-1,"[398, 540, 621, 932]","[90, 320, 721, 738, 907]",410
5408,4,33,15,33,1,"[14, 264, 795, 813]","[387, 720, 766, 877, 1040]",48
4989,4,10,33,39,1,"[152, 214, 240, 848]","[14, 129, 311, 347, 858]",831
1357,1,29,23,14,-1,"[706, 731, 806, 922]","[317, 349, 662, 745, 928]",348
4540,3,30,24,28,-1,"[360, 570, 835, 958]","[473, 584, 750, 868, 952]",72
4441,3,1,25,43,1,"[366, 585, 814, 825]","[304, 408, 430, 820, 1010]",796
4023,3,9,10,37,-1,"[80, 177, 461, 522]","[65, 130, 185, 738, 925]",153
839,0,7,0,25,-1,"[79, 335, 406, 464]","[505, 545, 638, 692, 920]",541
3174,2,8,30,38,-1,"[157, 203, 410, 634]","[360, 399, 419, 606, 852]",60
4787,3,7,8,16,-1,"[141, 318, 464, 851]","[78, 157, 410, 511, 990]",335
7847,6,18,28,41,1,"[222, 379, 406, 839]","[206, 407, 646, 758, 1022]",25
1226,0,30,8,44,1,"[90, 418, 443, 705]","[60, 261, 428, 634, 1034]",695
7650,6,17,27,25,-1,"[112, 338, 642, 738]","[369, 448, 645, 668, 780]",626
9074,7,1,25,46,1,"[82, 451, 473, 814]","[78, 366, 762, 964, 1008]",110
8445,7,22,14,46,1,"[330, 463, 546, 996]","[500, 531, 757, 792, 929]",61
8535,7,22,33,17,-1,"[63, 546, 869, 996]","[20, 268, 280, 723, 835]",61
7913,6,1,4,8,-1,"[110, 457, 473, 796]","[138, 498, 499, 653, 745]",82
6576,5,32,23,41,1,"[249, 535, 631, 634]","[33, 392, 398, 483, 932]",34
10450,8,27,24,33,-1,"[109, 328, 361, 675]","[284, 612, 754, 868, 894]",780
1584,1,6,17,40,1,"[35, 216, 274, 1043]","[101, 153, 422, 714, 737]",630
4372,3,19,34,40,-1,"[124, 191, 455, 604]","[36, 309, 345, 725, 757]",594
5841,4,30,16,40,-1,"[358, 360, 835, 957]","[159, 315, 630, 681, 725]",695
2973,2,0,25,35,1,"[505, 692, 701, 856]","[62, 390, 408, 668, 820]",918
3076,2,3,15,15,-1,"[363, 562, 890, 904]","[226, 383, 610, 687, 865]",104
8280,6,18,9,42,-1,"[48, 154, 761, 839]","[40, 522, 595, 612, 850]",222
2235,1,6,9,42,1,"[35, 89, 257, 1016]","[455, 461, 821, 850, 947]",630
6117,4,16,1,42,1,"[159, 306, 436, 507]","[473, 585, 796, 814, 825]",719
188,0,17,1,46,1,"[50, 152, 714, 863]","[14, 796, 871, 892, 1016]",737
10464,8,32,10,15,-1,"[34, 380, 523, 950]","[240, 386, 599, 690, 907]",641
10615,8,27,22,28,-1,"[328, 675, 686, 780]","[26, 222, 330, 808, 996]",109
3771,3,25,9,18,1,"[304, 430, 694, 717]","[80, 153, 173, 850, 1025]",869
9181,7,4,8,25,-1,"[138, 499, 597, 970]","[65, 407, 579, 817, 1031]",721
609,0,29,19,46,1,"[107, 348, 517, 719]","[179, 315, 457, 460, 1010]",706
2817,2,32,19,13,-1,"[46, 64, 487, 854]","[276, 537, 594, 869, 979]",511
463,0,25,13,9,-1,"[304, 430, 967, 980]","[165, 185, 325, 907, 962]",570
5452,4,27,23,28,-1,"[373, 448, 668, 1010]","[33, 621, 827, 910, 1031]",931
1059,0,8,31,37,1,"[140, 410, 634, 829]","[207, 513, 649, 716, 754]",929
8963,7,12,13,24,-1,"[245, 360, 794, 860]","[96, 235, 246, 408, 448]",130
2446,1,1,19,35,1,"[122, 315, 366, 632]","[105, 276, 700, 750, 937]",966
1408,1,31,19,30,-1,"[173, 207, 754, 1016]","[69, 460, 660, 835, 891]",311
3564,2,6,9,13,-1,"[216, 506, 737, 1016]","[29, 461, 821, 1017, 1025]",1043
8183,6,24,28,42,1,"[584, 830, 868, 894]","[206, 331, 407, 616, 758]",588
4801,3,15,7,14,-1,"[666, 679, 865, 877]","[116, 141, 286, 464, 851]",234
6868,5,1,34,25,-1,"[82, 110, 585, 796]","[171, 518, 528, 591, 981]",814
1321,1,31,9,16,-1,"[173, 584, 754, 1016]","[455, 748, 821, 834, 856]",257
6169,5,19,0,29,-1,"[255, 604, 665, 704]","[13, 475, 505, 692, 1041]",264
2093,1,10,26,38,-1,"[84, 573, 694, 738]","[42, 641, 848, 953, 1029]",927
4903,3,10,33,18,-1,"[67, 273, 738, 831]","[129, 264, 609, 704, 795]",859
22,0,12,21,15,-1,"[12, 233, 239, 688]","[99, 446, 636, 823, 1000]",880
4167,3,4,25,10,-1,"[107, 269, 653, 998]","[304, 466, 694, 820, 1010]",517
264,0,8,0,3,1,"[140, 318, 410, 671]","[505, 545, 638, 918, 997]",43
8055,6,3,24,20,-1,"[85, 94, 542, 576]","[263, 584, 588, 754, 868]",362
3045,2,26,30,6,-1,"[42, 43, 879, 1029]","[664, 695, 852, 958, 969]",953
6325,5,15,20,24,1,"[666, 720, 808, 966]","[16, 326, 453, 463, 669]",865
8372,7,7,0,43,-1,"[535, 738, 909, 1010]","[13, 252, 475, 609, 795]",879
8680,7,9,18,46,-1,"[522, 582, 800, 968]","[0, 25, 372, 642, 898]",644
7369,6,29,12,22,-1,"[250, 435, 465, 677]","[245, 360, 619, 794, 860]",1
9490,7,32,11,24,1,"[249, 380, 950, 992]","[149, 434, 483, 530, 771]",790
10262,8,27,13,12,-1,"[361, 402, 675, 733]","[81, 96, 168, 427, 922]",686
9416,7,15,18,6,-1,"[191, 666, 720, 947]","[372, 587, 588, 839, 898]",1040
2845,2,23,17,23,1,"[12, 162, 240, 1031]","[50, 642, 649, 835, 997]",745
9107,7,12,28,45,1,"[220, 245, 794, 860]","[206, 616, 758, 847, 1022]",360
6298,5,28,25,20,1,"[616, 758, 827, 1022]","[304, 408, 430, 462, 869]",363
9528,7,33,7,16,1,"[20, 280, 327, 481]","[109, 276, 286, 1010, 1019]",371
5989,4,10,32,13,1,"[240, 295, 738, 831]","[46, 435, 496, 631, 919]",925
7421,6,3,30,25,-1,"[254, 477, 576, 712]","[104, 221, 358, 958, 969]",94
9261,7,29,22,12,1,"[250, 402, 773, 805]","[16, 81, 379, 476, 996]",270
1509,1,20,15,10,-1,"[245, 446, 797, 1000]","[144, 231, 610, 725, 792]",168
4607,3,13,24,33,-1,"[84, 165, 194, 929]","[434, 584, 754, 868, 894]",823
9525,7,16,2,23,1,"[157, 630, 825, 901]","[17, 264, 505, 693, 796]",765
9915,8,5,1,23,-1,"[14, 362, 692, 712]","[82, 451, 473, 814, 995]",576
8482,7,15,32,45,1,"[312, 666, 720, 725]","[34, 249, 523, 610, 865]",947
3916,3,12,7,8,-1,"[220, 472, 940, 989]","[286, 460, 464, 909, 962]",203
2972,2,26,11,36,-1,"[42, 690, 861, 954]","[1, 135, 812, 974, 1035]",641
8024,6,29,3,17,-1,"[176, 517, 677, 790]","[85, 128, 362, 542, 576]",497
2668,2,34,10,44,-1,"[141, 229, 255, 414]","[63, 65, 109, 130, 669]",58
159,0,10,8,10,-1,"[84, 462, 717, 738]","[140, 261, 671, 829, 1034]",989
1170,0,30,29,35,-1,"[345, 419, 664, 711]","[348, 517, 560, 588, 719]",125
8683,7,32,30,45,-1,"[80, 621, 932, 950]","[189, 470, 695, 744, 791]",303
1230,1,10,33,38,-1,"[12, 55, 573, 738]","[48, 138, 264, 370, 795]",84
6461,5,23,9,43,1,"[392, 398, 483, 832]","[80, 207, 522, 1005, 1015]",492
5362,4,30,34,0,1,"[248, 664, 958, 969]","[15, 393, 597, 757, 820]",835
2859,2,1,23,21,-1,"[578, 585, 796, 825]","[162, 240, 745, 804, 1031]",814
1305,1,29,6,45,-1,"[107, 348, 588, 731]","[216, 274, 300, 630, 1043]",517
6230,5,1,19,40,1,"[110, 585, 688, 814]","[63, 513, 665, 912, 939]",82
9695,8,4,9,25,1,"[269, 498, 499, 792]","[40, 112, 376, 545, 582]",721
3884,3,23,1,32,1,"[12, 162, 218, 240]","[315, 578, 585, 796, 825]",624
10151,8,23,5,8,1,"[463, 535, 960, 978]","[94, 362, 576, 692, 712]",805
9752,8,0,14,16,-1,"[260, 609, 727, 913]","[138, 531, 757, 858, 1021]",13
3993,3,13,25,37,-1,"[15, 671, 823, 892]","[304, 408, 466, 694, 869]",165
1928,1,16,32,11,1,"[24, 169, 295, 306]","[46, 64, 159, 429, 535]",202
4653,3,1,12,18,-1,"[578, 585, 796, 966]","[115, 311, 721, 860, 989]",745
3536,2,23,20,18,-1,"[12, 240, 624, 1031]","[71, 393, 440, 549, 740]",162
6663,5,9,3,45,-1,"[85, 376, 522, 947]","[185, 200, 254, 362, 576]",850
5325,4,6,33,39,-1,"[58, 216, 407, 468]","[48, 129, 311, 347, 813]",815
4857,3,25,34,22,-1,"[304, 430, 717, 820]","[36, 345, 725, 757, 907]",1010
2383,1,7,31,19,-1,"[335, 464, 541, 997]","[207, 311, 473, 513, 649]",110
416,0,13,1,43,-1,"[215, 809, 907, 962]","[361, 814, 871, 892, 966]",325
31,0,9,15,19,1,"[461, 635, 821, 947]","[119, 383, 610, 725, 865]",856
113,0,29,15,42,1,"[348, 588, 719, 906]","[177, 203, 212, 628, 725]",580
7452,6,17,29,47,1,"[300, 514, 688, 964]","[1, 348, 465, 517, 996]",296
5931,4,19,4,46,-1,"[63, 124, 604, 882]","[269, 499, 606, 609, 653]",264
4578,3,13,33,42,-1,"[300, 330, 823, 929]","[48, 138, 264, 609, 795]",246
586,0,30,21,23,1,"[125, 844, 958, 969]","[99, 245, 272, 823, 1000]",664
3492,2,32,3,36,-1,"[46, 459, 511, 535]","[254, 363, 813, 827, 1013]",802
410,0,31,21,25,-1,"[173, 219, 649, 825]","[272, 274, 446, 823, 1000]",311
8493,7,1,28,22,-1,"[82, 451, 473, 1012]","[206, 616, 758, 847, 1022]",528
9981,8,6,2,16,-1,"[284, 630, 699, 986]","[17, 102, 453, 492, 735]",587
7583,6,25,32,19,-1,"[78, 253, 408, 611]","[17, 312, 610, 621, 950]",390
6054,4,15,18,30,-1,"[380, 766, 966, 1040]","[649, 708, 761, 1019, 1021]",666
7687,6,8,10,23,-1,"[42, 218, 601, 990]","[135, 240, 386, 453, 599]",579
2514,2,16,26,36,1,"[169, 202, 683, 1034]","[42, 641, 690, 829, 1029]",1001
8015,6,17,32,35,1,"[112, 320, 408, 642]","[17, 46, 249, 516, 621]",721
878,0,6,32,0,-1,"[300, 630, 881, 1043]","[159, 533, 740, 822, 940]",624
1249,1,12,16,45,1,"[220, 472, 566, 721]","[202, 466, 683, 837, 1001]",426
3193,2,3,0,8,-1,"[7, 326, 813, 827]","[545, 692, 719, 856, 1041]",104
6763,5,27,18,20,-1,"[373, 847, 904, 931]","[270, 406, 708, 761, 1019]",686
212,0,0,3,28,-1,"[505, 545, 920, 1041]","[7, 118, 363, 827, 889]",912
5000,4,16,19,36,-1,"[436, 630, 1001, 1043]","[268, 529, 951, 977, 989]",315
7586,6,9,17,25,1,"[113, 376, 461, 947]","[112, 626, 642, 688, 738]",612
2345,1,7,10,47,1,"[69, 273, 660, 997]","[109, 130, 602, 669, 694]",110
5708,4,23,14,44,1,"[218, 963, 965, 1031]","[51, 617, 651, 904, 929]",65
9354,7,17,3,9,1,"[113, 469, 514, 815]","[14, 161, 182, 358, 576]",364
2450,1,7,20,44,-1,"[110, 286, 460, 541]","[103, 168, 549, 797, 1000]",464
4825,3,17,27,13,1,"[139, 338, 495, 649]","[150, 369, 448, 631, 640]",606
8431,7,17,6,44,-1,"[514, 746, 766, 1041]","[35, 129, 284, 614, 986]",141
9817,8,26,2,0,-1,"[642, 709, 752, 971]","[102, 124, 264, 505, 585]",391
